date,HUM_max,HUM_mean,HUM_min,PM25_mean,TEMP_max,TEMP_mean,TEMP_min
2011-10-08,,,,16.625,,,
2011-10-09,,,,33.542,,,
2011-10-10,,,,37.5,,,
2011-10-11,,,,35.25,,,
2011-10-12,,,,41.542,,,
2011-10-13,,,,40.0,,,
2011-10-14,,,,16.833,,,
2011-10-15,,,,12.5,,,
2011-10-16,,,,22.542,,,
2011-10-17,,,,15.458,,,
2011-10-18,,,,11.333,,,
2011-10-19,,,,9.958,,,
2011-10-20,,,,13.833,,,
2011-10-21,,,,14.917,,,
2011-10-22,,,,6.542,,,
2011-10-23,,,,7.208,,,
2011-10-24,,,,8.917,,,
2011-10-25,,,,9.042,,,
2011-10-26,,,,7.917,,,
2011-10-27,,,,9.958,,,
2011-10-28,,,,15.375,,,
2011-10-29,,,,15.708,,,
2011-10-30,,,,12.583,,,
2011-10-31,,,,9.458,,,
2011-11-01,,,,10.125,,,
2011-11-02,,,,11.375,,,
2011-11-03,,,,14.125,,,
2011-11-04,,,,13.708,,,
2011-11-05,,,,7.833,,,
2011-11-06,,,,7.875,,,
2011-11-07,,,,11.125,,,
2011-11-08,,,,8.417,,,
2011-11-09,,,,8.545,,,
2011-11-10,,,,6.667,,,
2011-11-11,,,,11.0,,,
2011-11-12,,,,11.292,,,
2011-11-13,,,,34.875,,,
2011-11-14,,,,28.75,,,
2011-11-15,,,,12.167,,,
2011-11-16,,,,8.25,,,
2011-11-17,,,,23.917,,,
2011-11-18,,,,10.625,,,
2011-11-19,,,,9.25,,,
2011-11-20,,,,9.167,,,
2011-11-21,,,,3.917,,,
2011-11-22,,,,7.292,,,
2011-11-23,,,,16.958,,,
2011-11-24,,,,5.917,,,
2011-11-25,,,,9.375,,,
2011-11-26,,,,13.5,,,
2011-11-27,,,,18.417,,,
2011-11-28,,,,14.083,,,
2011-11-29,,,,19.208,,,
2011-11-30,,,,17.913,,,
2011-12-01,,,,0.958,,,
2011-12-02,,,,2.167,,,
2011-12-03,,,,3.375,,,
2011-12-04,,,,5.542,,,
2011-12-05,,,,10.667,,,
2011-12-06,,,,12.083,,,
2011-12-07,,,,9.458,,,
2011-12-08,,,,20.625,,,
2011-12-09,,,,4.217,,,
2011-12-10,,,,8.708,,,
2011-12-11,,,,14.208,,,
2011-12-12,,,,21.208,,,
2011-12-13,,,,18.958,,,
2011-12-14,,,,16.75,,,
2011-12-15,,,,16.826,,,
2011-12-16,,,,4.083,,,
2011-12-17,,,,6.333,,,
2011-12-18,,,,14.417,,,
2011-12-19,,,,6.292,,,
2011-12-20,,,,10.167,,,
2011-12-21,,,,27.875,,,
2011-12-22,,,,19.833,,,
2011-12-23,,,,6.875,,,
2011-12-24,,,,9.708,,,
2011-12-25,,,,6.458,,,
2011-12-26,,,,3.208,,,
2011-12-27,,,,7.583,,,
2011-12-28,,,,7.708,,,
2011-12-29,,,,22.958,,,
2011-12-30,,,,5.208,,,
2011-12-31,,,,4.542,,,
2012-01-01,,,,13.625,,,
2012-01-02,,,,25.333,,,
2012-01-03,,,,4.708,,,
2012-01-04,,,,4.435,,,
2012-01-05,,,,7.833,,,
2012-01-06,,,,17.75,,,
2012-01-07,,,,21.583,,,
2012-01-08,,,,11.25,,,
2012-01-09,,,,16.417,,,
2012-01-10,,,,0.833,,,
2012-01-11,,,,4.417,,,
2012-01-12,,,,15.667,,,
2012-01-13,,,,16.75,,,
2012-01-14,,,,18.458,,,
2012-01-15,,,,17.708,,,
2012-01-16,,,,25.875,,,
2012-01-17,,,,21.708,,,
2012-01-18,,,,8.292,,,
2012-01-19,,,,12.958,,,
2012-01-20,,,,16.792,,,
2012-01-21,,,,22.292,,,
2012-01-22,,,,5.667,,,
2012-01-23,,,,9.208,,,
2012-01-24,,,,31.583,,,
2012-01-25,,,,9.75,,,
2012-01-26,,,,14.208,,,
2012-01-27,,,,6.833,,,
2012-01-28,,,,7.042,,,
2012-01-29,,,,13.458,,,
2012-01-30,,,,34.0,,,
2012-01-31,,,,40.167,,,
2012-02-01,,,,22.478,,,
2012-02-02,,,,11.417,,,
2012-02-03,,,,10.708,,,
2012-02-04,,,,11.667,,,
2012-02-05,,,,18.625,,,
2012-02-06,,,,12.625,,,
2012-02-07,,,,14.833,,,
2012-02-08,,,,6.667,,,
2012-02-09,,,,10.417,,,
2012-02-10,,,,18.667,,,
2012-02-11,,,,15.292,,,
2012-02-12,,,,15.792,,,
2012-02-13,,,,15.958,,,
2012-02-14,,,,13.0,,,
2012-02-15,,,,16.333,,,
2012-02-16,,,,6.708,,,
2012-02-17,,,,5.375,,,
2012-02-18,,,,8.917,,,
2012-02-19,,,,10.167,,,
2012-02-20,,,,4.5,,,
2012-02-21,,,,23.208,,,
2012-02-22,,,,28.583,,,
2012-02-23,,,,18.875,,,
2012-02-24,,,,9.542,,,
2012-02-25,,,,12.292,,,
2012-02-26,,,,18.667,,,
2012-02-27,,,,20.458,,,
2012-02-28,,,,19.25,,,
2012-03-01,,,,12.727,,,
2012-03-02,,,,17.417,,,
2012-03-03,,,,13.917,,,
2012-03-04,,,,31.125,,,
2012-03-05,,,,33.375,,,
2012-03-06,,,,14.375,,,
2012-03-07,,,,23.5,,,
2012-03-08,,,,41.292,,,
2012-03-09,,,,53.958,,,
2012-03-10,,,,27.833,,,
2012-03-11,,,,13.167,,,
2012-03-12,,,,17.0,,,
2012-03-13,,,,17.833,,,
2012-03-14,,,,10.667,,,
2012-03-15,,,,9.625,,,
2012-03-16,,,,17.25,,,
2012-03-17,,,,19.25,,,
2012-03-18,,,,15.542,,,
2012-03-19,,,,69.333,,,
2012-03-20,,,,35.708,,,
2012-03-21,,,,7.792,,,
2012-03-22,,,,13.208,,,
2012-03-23,,,,21.0,,,
2012-03-24,,,,27.542,,,
2012-03-25,,,,17.458,,,
2012-03-26,,,,12.583,,,
2012-03-27,,,,12.333,,,
2012-03-28,,,,17.625,,,
2012-03-29,,,,25.217,,,
2012-03-30,,,,16.208,,,
2012-03-31,,,,15.0,,,
2012-04-01,,,,15.583,,,
2012-04-02,,,,16.042,,,
2012-04-03,,,,16.375,,,
2012-04-04,,,,14.625,,,
2012-04-05,,,,29.958,,,
2012-04-06,,,,11.875,,,
2012-04-07,,,,13.125,,,
2012-04-08,,,,17.125,,,
2012-04-09,,,,26.708,,,
2012-04-10,,,,27.333,,,
2012-04-11,,,,10.0,,,
2012-04-12,,,,17.083,,,
2012-04-13,,,,13.125,,,
2012-04-14,,,,15.25,,,
2012-04-15,,,,17.167,,,
2012-04-16,,,,21.208,,,
2012-04-17,,,,22.417,,,
2012-04-18,,,,19.625,,,
2012-04-19,,,,21.375,,,
2012-04-20,,,,19.583,,,
2012-04-21,,,,8.75,,,
2012-04-22,,,,6.625,,,
2012-04-23,,,,40.667,,,
2012-04-24,,,,35.542,,,
2012-04-25,,,,25.708,,,
2012-04-26,,,,8.958,,,
2012-04-27,,,,15.136,,,
2012-04-28,,,,22.917,,,
2012-04-29,,,,22.208,,,
2012-04-30,,,,14.167,,,
2012-05-01,,,,11.542,,,
2012-05-02,,,,11.292,,,
2012-05-03,,,,10.875,,,
2012-05-04,,,,9.792,,,
2012-05-05,,,,20.833,,,
2012-05-06,,,,28.417,,,
2012-05-07,,,,81.042,,,
2012-05-08,,,,58.875,,,
2012-05-09,,,,33.542,,,
2012-05-10,,,,24.125,,,
2012-05-11,,,,8.708,,,
2012-05-12,,,,6.542,,,
2012-05-13,,,,13.458,,,
2012-05-14,,,,23.083,,,
2012-05-15,,,,10.0,,,
2012-05-16,,,,41.125,,,
2012-05-17,,,,37.625,,,
2012-05-18,,,,21.625,,,
2012-05-19,,,,24.333,,,
2012-05-20,,,,25.125,,,
2012-05-21,,,,22.833,,,
2012-05-22,,,,20.292,,,
2012-05-23,,,,21.13,,,
2012-05-24,,,,31.667,,,
2012-05-25,,,,23.458,,,
2012-05-26,,,,29.75,,,
2012-05-27,,,,26.792,,,
2012-05-28,,,,34.042,,,
2012-05-29,,,,33.958,,,
2012-05-30,,,,27.125,,,
2012-05-31,,,,17.458,,,
2012-06-01,,,,19.958,,,
2012-06-02,,,,19.625,,,
2012-06-03,,,,21.0,,,
2012-06-04,,,,16.583,,,
2012-06-05,,,,11.25,,,
2012-06-06,,,,20.667,,,
2012-06-07,,,,27.417,,,
2012-06-08,,,,13.167,,,
2012-06-09,,,,16.125,,,
2012-06-10,,,,16.875,,,
2012-06-11,,,,23.25,,,
2012-06-12,,,,25.125,,,
2012-06-13,,,,15.708,,,
2012-06-14,,,,20.333,,,
2012-06-15,,,,16.75,,,
2012-06-16,,,,5.625,,,
2012-06-17,,,,10.792,,,
2012-06-18,,,,15.417,,,
2012-06-19,,,,9.458,,,
2012-06-20,,,,7.458,,,
2012-06-21,,,,13.167,,,
2012-06-22,,,,8.091,,,
2012-06-23,,,,13.375,,,
2012-06-24,,,,11.583,,,
2012-06-25,,,,13.042,,,
2012-06-26,,,,10.917,,,
2012-06-27,,,,12.458,,,
2012-06-28,,,,15.5,,,
2012-06-29,,,,21.125,,,
2012-06-30,,,,18.042,,,
2012-07-01,,,,9.458,,,
2012-07-02,,,,9.833,,,
2012-07-03,,,,9.083,,,
2012-07-04,,,,9.458,,,
2012-07-05,,,,7.625,,,
2012-07-06,,,,11.625,,,
2012-07-07,,,,12.333,,,
2012-07-08,,,,9.458,,,
2012-07-09,,,,12.375,,,
2012-07-10,,,,23.792,,,
2012-07-11,,,,10.167,,,
2012-07-12,,,,46.042,,,
2012-07-13,,,,19.042,,,
2012-07-14,,,,11.083,,,
2012-07-15,,,,18.917,,,
2012-07-16,,,,11.75,,,
2012-07-17,,,,7.292,,,
2012-07-18,,,,6.304,,,
2012-07-19,,,,10.375,,,
2012-07-20,,,,23.625,,,
2012-07-21,,,,28.375,,,
2012-07-22,,,,17.708,,,
2012-07-23,,,,26.583,,,
2012-07-24,,,,23.625,,,
2012-07-25,,,,36.75,,,
2012-07-26,,,,31.5,,,
2012-07-27,,,,27.625,,,
2012-07-28,,,,7.542,,,
2012-07-29,,,,9.208,,,
2012-07-30,,,,23.958,,,
2012-07-31,,,,6.75,,,
2012-08-01,,,,11.167,,,
2012-08-02,,,,7.167,,,
2012-08-03,,,,12.708,,,
2012-08-04,,,,15.542,,,
2012-08-05,,,,13.458,,,
2012-08-06,,,,10.625,,,
2012-08-07,,,,11.75,,,
2012-08-08,,,,10.25,,,
2012-08-09,,,,11.25,,,
2012-08-10,,,,13.958,,,
2012-08-11,,,,16.0,,,
2012-08-12,,,,19.917,,,
2012-08-13,,,,15.75,,,
2012-08-14,,,,9.25,,,
2012-08-15,,,,13.958,,,
2012-08-16,,,,15.125,,,
2012-08-17,,,,11.217,,,
2012-08-18,,,,20.917,,,
2012-08-19,,,,10.583,,,
2012-08-20,,,,6.292,,,
2012-08-21,,,,5.875,,,
2012-08-22,,,,7.0,,,
2012-08-23,,,,6.792,,,
2012-08-24,,,,6.5,,,
2012-08-25,,,,11.333,,,
2012-08-26,,,,11.208,,,
2012-08-27,,,,6.083,,,
2012-08-28,,,,7.75,,,
2012-08-29,,,,12.792,,,
2012-08-30,,,,14.042,,,
2012-08-31,,,,7.875,,,
2012-09-01,,,,8.75,,,
2012-09-02,,,,11.75,,,
2012-09-03,,,,13.375,,,
2012-09-04,,,,23.708,,,
2012-09-05,,,,13.708,,,
2012-09-06,,,,14.292,,,
2012-09-07,,,,17.042,,,
2012-09-08,,,,10.5,,,
2012-09-09,,,,8.375,,,
2012-09-10,,,,7.958,,,
2012-09-11,,,,8.375,,,
2012-09-12,,,,10.208,,,
2012-09-13,,,,12.917,,,
2012-09-14,,,,32.913,,,
2012-09-15,,,,13.5,,,
2012-09-16,,,,10.292,,,
2012-09-17,,,,8.75,,,
2012-09-18,,,,12.75,,,
2012-09-19,,,,17.625,,,
2012-09-20,,,,20.083,,,
2012-09-21,,,,20.875,,,
2012-09-22,,,,21.792,,,
2012-09-23,,,,19.833,,,
2012-09-24,,,,10.667,,,
2012-09-25,,,,10.208,,,
2012-09-26,,,,10.125,,,
2012-09-27,,,,11.083,,,
2012-09-28,,,,10.458,,,
2012-09-29,,,,14.125,,,
2012-09-30,,,,12.333,,,
2012-10-01,,,,6.625,,,
2012-10-02,,,,6.5,,,
2012-10-03,,,,5.792,,,
2012-10-04,,,,4.792,,,
2012-10-05,,,,3.833,,,
2012-10-06,,,,8.542,,,
2012-10-07,,,,11.333,,,
2012-10-08,,,,5.5,,,
2012-10-09,,,,5.625,,,
2012-10-10,,,,11.909,,,
2012-10-11,,,,19.125,,,
2012-10-12,,,,7.0,,,
2012-10-13,,,,8.667,,,
2012-10-14,,,,18.125,,,
2012-10-15,,,,17.667,,,
2012-10-16,,,,22.292,,,
2012-10-17,,,,19.0,,,
2012-10-18,,,,9.25,,,
2012-10-19,,,,11.458,,,
2012-10-20,,,,17.909,,,
2012-10-21,,,,30.958,,,
2012-10-22,,,,26.667,,,
2012-10-23,,,,11.917,,,
2012-10-24,,,,12.292,,,
2012-10-25,,,,12.667,,,
2012-10-26,,,,14.167,,,
2012-10-27,,,,22.375,,,
2012-10-28,,,,23.042,,,
2012-10-29,,,,14.583,,,
2012-10-30,,,,16.208,,,
2012-10-31,,,,18.0,,,
2012-11-01,,,,13.083,,,
2012-11-02,,,,13.292,,,
2012-11-03,,,,10.917,,,
2012-11-04,,,,18.083,,,
2012-11-05,,,,19.417,,,
2012-11-06,,,,20.833,,,
2012-11-07,,,,25.792,,,
2012-11-08,,,,28.583,,,
2012-11-09,,,,30.652,,,
2012-11-10,,,,24.792,,,
2012-11-11,,,,12.125,,,
2012-11-12,,,,15.708,,,
2012-11-13,,,,16.833,,,
2012-11-14,,,,10.833,,,
2012-11-15,,,,8.375,,,
2012-11-16,,,,5.375,,,
2012-11-17,,,,17.708,,,
2012-11-18,,,,8.958,,,
2012-11-19,,,,18.25,,,
2012-11-20,,,,15.542,,,
2012-11-21,,,,13.667,,,
2012-11-22,,,,17.667,,,
2012-11-23,,,,26.708,,,
2012-11-24,,,,8.833,,,
2012-11-25,,,,15.792,,,
2012-11-26,,,,15.792,,,
2012-11-27,,,,6.125,,,
2012-11-28,,,,10.167,,,
2012-11-29,,,,21.833,,,
2012-11-30,,,,12.042,,,
2012-12-01,,,,11.333,,,
2012-12-02,,,,6.958,,,
2012-12-03,,,,11.375,,,
2012-12-04,,,,13.208,,,
2012-12-05,,,,10.087,,,
2012-12-06,,,,8.208,,,
2012-12-07,,,,11.125,,,
2012-12-08,,,,14.833,,,
2012-12-09,,,,8.958,,,
2012-12-10,,,,3.25,,,
2012-12-11,,,,3.958,,,
2012-12-12,,,,3.208,,,
2012-12-13,,,,6.625,,,
2012-12-14,,,,6.833,,,
2012-12-15,,,,13.667,,,
2012-12-16,,,,11.917,,,
2012-12-17,,,,14.833,,,
2012-12-18,,,,13.042,,,
2012-12-19,,,,10.167,,,
2012-12-20,,,,4.917,,,
2012-12-21,,,,4.0,,,
2012-12-22,,,,7.542,,,
2012-12-23,,,,17.125,,,
2012-12-24,,,,7.083,,,
2012-12-25,,,,19.083,,,
2012-12-26,,,,4.583,,,
2012-12-27,,,,7.375,,,
2012-12-28,,,,4.667,,,
2012-12-29,,,,3.75,,,
2012-12-30,,,,5.708,,,
2012-12-31,,,,6.75,,,
2013-01-01,,,,24.75,,,
2013-01-02,,,,16.125,,,
2013-01-03,,,,14.542,,,
2013-01-04,,,,12.833,,,
2013-01-05,,,,8.333,,,
2013-01-06,,,,10.304,,,
2013-01-07,,,,16.0,,,
2013-01-08,,,,14.542,,,
2013-01-09,,,,12.792,,,
2013-01-10,,,,8.708,,,
2013-01-11,,,,21.958,,,
2013-01-12,,,,33.5,,,
2013-01-13,,,,22.0,,,
2013-01-14,,,,4.875,,,
2013-01-15,,,,5.25,,,
2013-01-16,,,,9.708,,,
2013-01-17,,,,30.417,,,
2013-01-18,,,,38.375,,,
2013-01-19,,,,8.25,,,
2013-01-20,,,,29.375,,,
2013-01-21,,,,22.625,,,
2013-01-22,,,,14.5,,,
2013-01-23,,,,17.708,,,
2013-01-24,,,,18.042,,,
2013-01-25,,,,11.875,,,
2013-01-26,,,,17.417,,,
2013-01-27,,,,6.083,,,
2013-01-28,,,,14.375,,,
2013-01-29,,,,15.792,,,
2013-01-30,,,,21.958,,,
2013-01-31,,,,13.455,,,
2013-02-01,,,,20.958,,,
2013-02-02,,,,27.792,,,
2013-02-03,,,,28.792,,,
2013-02-04,,,,3.542,,,
2013-02-05,,,,0.458,,,
2013-02-06,,,,-3.0,,,
2013-02-07,,,,-3.083,,,
2013-02-08,,,,-2.75,,,
2013-02-09,,,,-1.75,,,
2013-02-10,,,,-1.625,,,
2013-02-11,,,,-0.958,,,
2013-02-12,,,,-1.542,,,
2013-02-13,,,,-0.5,,,
2013-02-14,,,,2.667,,,
2013-02-15,,,,1.583,,,
2013-02-16,,,,16.208,,,
2013-02-17,,,,23.042,,,
2013-02-18,,,,5.458,,,
2013-02-19,,,,6.333,,,
2013-02-20,,,,5.708,,,
2013-02-21,,,,6.0,,,
2013-02-22,,,,11.125,,,
2013-02-23,,,,7.375,,,
2013-02-24,,,,11.5,,,
2013-02-25,,,,47.5,,,
2013-02-26,,,,39.5,,,
2013-02-27,,,,9.167,,,
2013-02-28,,,,27.957,,,
2013-03-01,,,,27.0,,,
2013-03-02,,,,12.875,,,
2013-03-03,,,,7.542,,,
2013-03-04,,,,8.083,,,
2013-03-05,,,,18.0,,,
2013-03-06,,,,10.917,,,
2013-03-07,,,,10.542,,,
2013-03-08,,,,15.375,,,
2013-03-09,,,,31.083,,,
2013-03-10,,,,10.667,,,
2013-03-11,,,,11.333,,,
2013-03-12,,,,10.75,,,
2013-03-13,,,,7.875,,,
2013-03-14,,,,15.75,,,
2013-03-15,,,,25.583,,,
2013-03-16,,,,32.5,,,
2013-03-17,,,,28.25,,,
2013-03-18,,,,30.375,,,
2013-03-19,,,,25.292,,,
2013-03-20,,,,12.792,,,
2013-03-21,,,,10.375,,,
2013-03-22,,,,15.542,,,
2013-03-23,,,,28.708,,,
2013-03-24,,,,36.667,,,
2013-03-25,,,,24.125,,,
2013-03-26,,,,17.25,,,
2013-03-27,,,,7.875,,,
2013-03-28,,,,17.0,,,
2013-03-29,,,,11.833,,,
2013-03-30,,,,16.833,,,
2013-03-31,,,,13.25,,,
2013-04-01,,,,17.792,,,
2013-04-02,,,,22.167,,,
2013-04-03,,,,17.292,,,
2013-04-04,,,,21.667,,,
2013-04-05,,,,22.875,,,
2013-04-06,,,,8.292,,,
2013-04-07,,,,6.125,,,
2013-04-08,,,,12.25,,,
2013-04-09,,,,20.125,,,
2013-04-10,,,,12.75,,,
2013-04-11,,,,17.333,,,
2013-04-12,,,,17.696,,,
2013-04-13,,,,23.625,,,
2013-04-14,,,,31.125,,,
2013-04-15,,,,11.25,,,
2013-04-16,,,,27.542,,,
2013-04-17,,,,25.333,,,
2013-04-18,,,,16.042,,,
2013-04-19,,,,15.75,,,
2013-04-20,,,,12.667,,,
2013-04-21,,,,6.25,,,
2013-04-22,,,,15.75,,,
2013-04-23,,,,13.083,,,
2013-04-24,,,,11.583,,,
2013-04-25,,,,29.087,,,
2013-04-26,,,,26.25,,,
2013-04-27,,,,21.042,,,
2013-04-28,,,,26.75,,,
2013-04-29,,,,30.125,,,
2013-04-30,,,,13.375,,,
2013-05-01,,,,8.792,,,
2013-05-02,,,,6.167,,,
2013-05-03,,,,12.167,,,
2013-05-04,,,,27.875,,,
2013-05-05,,,,30.833,,,
2013-05-06,,,,28.417,,,
2013-05-07,,,,15.875,,,
2013-05-08,,,,8.708,,,
2013-05-09,,,,35.583,,,
2013-05-10,,,,22.167,,,
2013-05-11,,,,21.167,,,
2013-05-12,,,,38.917,,,
2013-05-13,,,,54.25,,,
2013-05-14,,,,25.125,,,
2013-05-15,,,,25.208,,,
2013-05-16,,,,29.5,,,
2013-05-17,,,,15.833,,,
2013-05-18,,,,18.875,,,
2013-05-19,,,,8.917,,,
2013-05-20,,,,20.083,,,
2013-05-21,,,,51.042,,,
2013-05-22,,,,39.875,,,
2013-05-23,,,,37.522,,,
2013-05-24,,,,39.5,,,
2013-05-25,,,,35.042,,,
2013-05-26,,,,21.042,,,
2013-05-27,,,,12.042,,,
2013-05-28,,,,4.792,,,
2013-05-29,,,,40.042,,,
2013-05-30,,,,25.417,,,
2013-05-31,,,,18.042,,,
2013-06-01,,,,20.125,,,
2013-06-02,,,,4.708,,,
2013-06-03,,,,15.875,,,
2013-06-04,,,,13.667,,,
2013-06-05,,,,17.208,,,
2013-06-06,,,,17.958,,,
2013-06-07,,,,15.042,,,
2013-06-08,,,,20.917,,,
2013-06-09,,,,15.25,,,
2013-06-10,,,,13.25,,,
2013-06-11,,,,13.542,,,
2013-06-12,,,,16.5,,,
2013-06-13,,,,23.333,,,
2013-06-14,,,,28.25,,,
2013-06-15,,,,17.708,,,
2013-06-16,,,,16.5,,,
2013-06-17,,,,7.25,,,
2013-06-18,,,,14.565,,,
2013-06-19,,,,8.667,,,
2013-06-20,,,,6.917,,,
2013-06-21,,,,5.75,,,
2013-06-22,,,,7.625,,,
2013-06-23,,,,16.667,,,
2013-06-24,,,,16.375,,,
2013-06-25,,,,20.875,,,
2013-06-26,,,,7.542,,,
2013-06-27,,,,13.333,,,
2013-06-28,,,,17.208,,,
2013-06-29,,,,16.625,,,
2013-06-30,,,,7.667,,,
2013-07-01,,,,7.75,,,
2013-07-02,,,,13.542,,,
2013-07-03,,,,10.208,,,
2013-07-04,,,,17.75,,,
2013-07-05,,,,14.792,,,
2013-07-06,,,,9.333,,,
2013-07-07,,,,9.333,,,
2013-07-08,,,,14.0,,,
2013-07-09,,,,10.5,,,
2013-07-10,,,,7.75,,,
2013-07-11,,,,8.708,,,
2013-07-12,,,,17.542,,,
2013-07-13,,,,17.292,,,
2013-07-14,,,,14.292,,,
2013-07-15,,,,9.375,,,
2013-07-16,,,,11.042,,,
2013-07-17,,,,12.333,,,
2013-07-18,,,,9.435,,,
2013-07-19,,,,20.25,,,
2013-07-20,,,,14.25,,,
2013-07-21,,,,15.0,,,
2013-07-22,,,,13.833,,,
2013-07-23,,,,11.125,,,
2013-07-24,,,,14.375,,,
2013-07-25,,,,40.75,,,
2013-07-26,,,,44.292,,,
2013-07-27,,,,48.125,,,
2013-07-28,,,,21.75,,,
2013-07-29,,,,32.583,,,
2013-07-30,,,,37.958,,,
2013-07-31,,,,25.542,,,
2013-08-01,,,,22.917,,,
2013-08-02,,,,25.458,,,
2013-08-03,,,,13.792,,,
2013-08-04,,,,14.583,,,
2013-08-05,,,,26.75,,,
2013-08-06,,,,21.375,,,
2013-08-07,,,,30.208,,,
2013-08-08,,,,21.875,,,
2013-08-09,,,,25.875,,,
2013-08-10,,,,30.042,,,
2013-08-11,,,,43.958,,,
2013-08-12,,,,34.292,,,
2013-08-13,,,,30.667,,,
2013-08-14,,,,21.208,,,
2013-08-15,,,,18.458,,,
2013-08-16,,,,41.0,,,
2013-08-17,,,,37.042,,,
2013-08-18,,,,10.292,,,
2013-08-19,,,,12.833,,,
2013-08-20,,,,15.458,,,
2013-08-21,,,,9.667,,,
2013-08-22,,,,14.833,,,
2013-08-23,,,,12.583,,,
2013-08-24,,,,5.958,,,
2013-08-25,,,,12.708,,,
2013-08-26,,,,14.75,,,
2013-08-27,,,,19.208,,,
2013-08-28,,,,24.208,,,
2013-08-29,,,,23.833,,,
2013-08-30,,,,5.333,,,
2013-08-31,,,,14.375,,,
2013-09-01,,,,12.708,,,
2013-09-02,,,,6.708,,,
2013-09-03,,,,5.625,,,
2013-09-04,,,,6.25,,,
2013-09-05,,,,7.167,,,
2013-09-06,,,,6.708,,,
2013-09-07,,,,13.5,,,
2013-09-08,,,,5.75,,,
2013-09-09,,,,7.625,,,
